,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
137,273,整租,三源里南小街 2室1厅,2019-04-10,BJ2231586889859596288,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1a2f2930-4b8d-483f-a58b-60dd8d76e82b.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/08041ad5-99a8-41ca-90a3-7ca707c526a8.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/f6796892-9363-4637-afef-078af708e3d8.780x439.jpg""]",6800,"[""在线签约"", ""近地铁"", ""随时看房""]",2室1厅1卫,65,东南,,,1年,1年,5,6,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 717], [""10号线"", ""亮马桥"", 719]]","[{""成交日期"":""2019-03-18"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7500元\/月""},{""成交日期"":""2018-12-29"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7735元\/月""},{""成交日期"":""2018-12-27"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",家具家电齐全 拎包入住 周边设施齐全 采光好 有钥匙 业主直租,https://bj.zu.ke.com/zufang/BJ2231586889859596288.html,北京,朝阳,三元桥,三源里南小街,https://bj.zu.ke.com/zufang/c1111027379671/,104.62,,0,0
138,275,整租,三源里街 1室1厅,2019-04-14,BJ2234588919620706304,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/5b82cc16-13d4-47ea-a530-1a6ac9ecc653.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/86a9246b-70d7-45c8-984f-fada865992f8.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/90cc9068-487b-40e4-bdf6-aeeb371d47c5.780x439.jpg""]",6000,"[""在线签约"", ""近地铁"", ""精装"", ""新上"", ""随时看房""]",1室1厅1卫,45,东南,,,1年,1年,2,6,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""亮马桥"", 942], [""机场线,10号线"", ""三元桥"", 978]]","[{""成交日期"":""2019-03-20"",""居室"":""2室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7100元\/月""},{""成交日期"":""2019-03-05"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5000元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]","1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
三源里街小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。
3、总结：
周边租客都是都市青年，邻居素…",https://bj.zu.ke.com/zufang/BJ2234588919620706304.html,北京,朝阳,三元桥,三源里街,https://bj.zu.ke.com/zufang/c1111027379670/,133.33,,0,0
139,277,整租,星源汇 1室1厅,2019-04-12,BJ2233236726485630976,https://ke-image.ljcdn.com/rent-user-avatar/1ddbd754-a86f-45f3-ab33-e0c54a1b6279,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0e6781a2-bfae-4cec-9fa6-87df1fb6cda4.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/89ab9cba-edc4-48a5-a455-43dc91cfbc0a.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/635f771b-3e97-4597-a728-620481e0e47c.780x439.jpg""]",16000,"[""月租"", ""近地铁"", ""精装"", ""新上""]",1室1厅1卫,86,西南,,,30,1080,10,26,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 642]]","[{""成交日期"":""2019-04-08"",""居室"":""1室1厅1卫"",""面积"":""81㎡"",""租赁方式"":""整租"",""出租价格"":""16000元\/月""},{""成交日期"":""2019-04-03"",""居室"":""1室1厅1卫"",""面积"":""84㎡"",""租赁方式"":""整租"",""出租价格"":""17000元\/月""},{""成交日期"":""2019-04-03"",""居室"":""1室1厅1卫"",""面积"":""73㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","详情请致电 15117956685 同步微信号
竭诚用心为您服务",https://bj.zu.ke.com/zufang/BJ2233236726485630976.html,北京,朝阳,三元桥,星源汇,https://bj.zu.ke.com/zufang/c1111027381353/,186.05,,0,0
140,279,整租,三源里街 1室1厅,2019-04-16,BJ2236095299498557440,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/04485fe2-4202-407e-823f-e6c1cdfc9d7d.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/1025aad0-4626-4d5e-992b-9a9c48defdc4.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/872c1703-a0d4-49eb-9384-f53bc1a23ef7.780x439.jpg""]",6000,"[""在线签约"", ""近地铁"", ""新上"", ""随时看房""]",1室1厅1卫,42,东南,,,1年,1年,2,6,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""亮马桥"", 942], [""机场线,10号线"", ""三元桥"", 978]]","[{""成交日期"":""2019-03-20"",""居室"":""2室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7100元\/月""},{""成交日期"":""2019-03-05"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5000元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]","房子采光好 随时看房随时入住 周边设施齐全 家具家电齐全
京客隆超市 三源里菜市场 等 交通方便 地铁十号线",https://bj.zu.ke.com/zufang/BJ2236095299498557440.html,北京,朝阳,三元桥,三源里街,https://bj.zu.ke.com/zufang/c1111027379670/,142.86,,0,0
141,281,整租,三源里南小街 1室1厅,2019-04-01,BJ2225071513298534400,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/24c02e8f-ba71-424b-8b69-c5e2be8ff933.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",5300,"[""在线签约"", ""近地铁"", ""精装""]",1室1厅1卫,45,东 西,,,1年,1年,1,12,暂无数据,民电,2019-04-30,需提前预约,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 717], [""10号线"", ""亮马桥"", 719]]","[{""成交日期"":""2019-03-18"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7500元\/月""},{""成交日期"":""2018-12-29"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7735元\/月""},{""成交日期"":""2018-12-27"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
三源里南小街小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋照片均是实景拍摄，随时都能看房，随时欢迎您来电！…",https://bj.zu.ke.com/zufang/BJ2225071513298534400.html,北京,朝阳,三元桥,三源里南小街,https://bj.zu.ke.com/zufang/c1111027379671/,117.78,,0,0
142,283,整租,新源里西 2室1厅,2019-04-01,BJ2225249648954843136,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/bbf673af-449c-4d51-96ad-de3e31b5ab8c.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/d178ba66-b59c-4862-bab8-a0607cc76f4c.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/ce94b9c3-8692-47f0-b042-7afa922eeeef.780x439.jpg""]",6500,"[""在线签约"", ""近地铁"", ""随时看房""]",2室1厅1卫,65,东南,,,1年,1年,6,6,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""亮马桥"", 861]]","[{""成交日期"":""2019-03-28"",""居室"":""3室1厅1卫"",""面积"":""74㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-03-13"",""居室"":""1室1厅1卫"",""面积"":""56㎡"",""租赁方式"":""整租"",""出租价格"":""6800元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""39㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
新源里西小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！…",https://bj.zu.ke.com/zufang/BJ2225249648954843136.html,北京,朝阳,三元桥,新源里西,https://bj.zu.ke.com/zufang/c1111027381383/,100.0,,0,0
143,285,整租,三源里南小街 1室1厅,2019-04-04,BJ2227344346229768192,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/f052e5cb-68c8-45d6-918a-9db8791fb551.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/f4598715-573b-4ac8-a42e-72940895e072.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/6fa74fac-12ad-44e4-9bc0-12657a3f9aa2.780x439.jpg""]",5300,"[""在线签约"", ""近地铁""]",1室1厅1卫,42,西南,,,1年,1年,1,12,暂无数据,民电,2019-04-30,需提前预约,有,民水,有,0,1,1,1,1,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 717], [""10号线"", ""亮马桥"", 719]]","[{""成交日期"":""2019-03-18"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7500元\/月""},{""成交日期"":""2018-12-29"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7735元\/月""},{""成交日期"":""2018-12-27"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",房子月底到期，内有租户可以预约看房,https://bj.zu.ke.com/zufang/BJ2227344346229768192.html,北京,朝阳,三元桥,三源里南小街,https://bj.zu.ke.com/zufang/c1111027379671/,126.19,,0,0
144,287,整租,新源街 3室1厅,2018-12-21,BJ2152122492918448128,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/98cbf457-23b6-4c70-aeda-b5fa5a4aefae.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/0edd9520-a98b-48d7-9c6c-2098b206d219.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/92a031d6-6ccf-485b-894d-ee425faae9cf.780x439.jpg""]",8500,"[""在线签约"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",3室1厅1卫,68,东南 南 北,,,1年,1年,1,5,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 878], [""机场线,10号线"", ""三元桥"", 1154]]","[{""成交日期"":""2019-01-15"",""居室"":""2室1厅1卫"",""面积"":""58㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-03"",""居室"":""2室1厅1卫"",""面积"":""97㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-01-02"",""居室"":""1室1厅1卫"",""面积"":""36㎡"",""租赁方式"":""整租"",""出租价格"":""5100元\/月""}]",房子精装修，家具家电齐全，拎包入住,https://bj.zu.ke.com/zufang/BJ2152122492918448128.html,北京,朝阳,三元桥,新源街,https://bj.zu.ke.com/zufang/c1111027381357/,125.0,,0,0
145,289,整租,新源里西 2室1厅,2019-02-15,BJ2192725695875260416,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/6d0525ef-86de-43fa-8c0e-3d1c7ef19759.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/8b715b86-7731-46db-a663-ec4ad1fea1f0.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/6781fa8c-d7a2-4274-9aae-279fd1635d49.780x439.jpg""]",6800,"[""在线签约"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",2室1厅1卫,60,南 北,,,1年,1年,3,5,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 861]]","[{""成交日期"":""2019-03-28"",""居室"":""3室1厅1卫"",""面积"":""74㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-03-13"",""居室"":""1室1厅1卫"",""面积"":""56㎡"",""租赁方式"":""整租"",""出租价格"":""6800元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""39㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]",房子中上等装修，干干净净，家具家电齐全,https://bj.zu.ke.com/zufang/BJ2192725695875260416.html,北京,朝阳,三元桥,新源里西,https://bj.zu.ke.com/zufang/c1111027381383/,113.33,,0,0
146,291,整租,凤凰城二期 3室2厅,2019-03-14,BJ2212048757020180480,https://ke-image.ljcdn.com/rent-user-avatar/1ddbd754-a86f-45f3-ab33-e0c54a1b6279,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/016a1765-487b-4032-b11a-e72644b5c813.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/2cf1d3c7-0bf0-4e24-9776-760353ae4a4b.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/f0422b6d-e8f7-4e24-bd08-85b968ed2ba7.780x439.jpg""]",24000,"[""近地铁"", ""精装"", ""双卫生间"", ""随时看房""]",3室2厅2卫,172,南 北,,,360,720,26,32,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 344]]","[{""成交日期"":""2019-04-11"",""居室"":""2室1厅1卫"",""面积"":""109㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""},{""成交日期"":""2019-03-24"",""居室"":""3室2厅2卫"",""面积"":""155㎡"",""租赁方式"":""整租"",""出租价格"":""21500元\/月""},{""成交日期"":""2019-02-27"",""居室"":""2室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","本套房源信息 真实在租 房屋照片均为本人现场拍摄 绝无半点虚假 租房请致电 15910310631 同步微信号

朝阳区 高端壕宅租赁顾问 王红喜 竭诚用心为您专属服务 致力打造高品质服务 您的舒心 我们放心。",https://bj.zu.ke.com/zufang/BJ2212048757020180480.html,北京,朝阳,三元桥,凤凰城二期,https://bj.zu.ke.com/zufang/c1111027374224/,139.53,,0,0
147,293,整租,凤凰城一期 2室1厅,2019-03-23,BJ2218538339651829760,https://ke-image.ljcdn.com/rent-user-avatar/1ddbd754-a86f-45f3-ab33-e0c54a1b6279,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/161acd11-4457-4469-aee5-1958ddfd08b6.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/5a0b8a1b-9b2b-49ba-a577-d97583ab396e.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/bfd39bfb-bd55-4cf4-aab0-d2ff6343c413.780x439.jpg""]",21000,"[""近地铁"", ""精装"", ""双卫生间"", ""随时看房""]",2室1厅2卫,104,东北,,,360,1080,30,34,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 469]]","[{""成交日期"":""2019-04-09"",""居室"":""3室1厅2卫"",""面积"":""186㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""},{""成交日期"":""2019-03-25"",""居室"":""1室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-03-15"",""居室"":""2室1厅1卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""}]","本套房源信息 真实在租 房屋照片均为本人现场拍摄 绝无半点虚假 租房请致电 15910310631 同步微信号

朝阳区 高端壕宅租赁顾问 王红喜 竭诚用心为您专属服务 致力打造高品质服务 您的舒心 我们放心。",https://bj.zu.ke.com/zufang/BJ2218538339651829760.html,北京,朝阳,三元桥,凤凰城一期,https://bj.zu.ke.com/zufang/c1114892038369985/,201.92,,0,0
148,295,整租,三源里北小街 2室1厅,2019-02-26,BJ2200626950035480576,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/e9c28da8-04e6-42fd-a7e6-97ea3adffc3c.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/00700727-2cc5-42cf-9840-d4a4248d7c04.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/485ff1ec-22d2-4738-abf2-0922df52b89e.780x439.jpg""]",8300,"[""在线签约"", ""近地铁"", ""集中供暖"", ""随时看房""]",2室1厅1卫,78,西北,,,1年,1年,8,16,暂无数据,民电,随时入住,随时可看,有,民水,有,0,1,1,1,1,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 775], [""10号线"", ""亮马桥"", 1004]]","[{""成交日期"":""2019-03-17"",""居室"":""1室1厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""5600元\/月""},{""成交日期"":""2019-02-20"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",房子采光好 随时看房 随时入住 业主直租 家具家电齐全,https://bj.zu.ke.com/zufang/BJ2200626950035480576.html,北京,朝阳,三元桥,三源里北小街,https://bj.zu.ke.com/zufang/c1111027379669/,106.41,,0,0
149,297,整租,三源里南小街 2室1厅,2019-04-10,BJ2231610937415581696,https://ke-image.ljcdn.com/rent-user-avatar/1d5a0768-e354-49bc-b073-e35f87e38b1a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/51ced28d-447a-48ec-8327-526df5dccf43.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/6ce41ec5-c224-4fed-9392-f2bd9b6adf4c.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/affea701-79db-4f01-a840-f62a685a2c12.780x439.jpg""]",7800,"[""在线签约"", ""公寓"", ""近地铁"", ""集中供暖"", ""随时看房""]",2室1厅1卫,70, 东北,,,1年以上,1年以上,5,6,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 717], [""10号线"", ""亮马桥"", 719]]","[{""成交日期"":""2019-03-18"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7500元\/月""},{""成交日期"":""2018-12-29"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""7735元\/月""},{""成交日期"":""2018-12-27"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",三源里南小街出租正规两居室，屋里家具家电齐全，空间大，采光好，简单装修，热水洗澡，宽带，，临近三元桥地铁站，亮马桥地铁站，天元港中心，南银大厦，随时看房，随时入住，欢迎咨询,https://bj.zu.ke.com/zufang/BJ2231610937415581696.html,北京,朝阳,三元桥,三源里南小街,https://bj.zu.ke.com/zufang/c1111027379671/,111.43,1+1公寓 管家,0,0
