,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
107,213,整租,双井 精装复式 带飘窗 给空置期 免中介费 看房方便 跃层,2018-10-25,BJ2110865400736006144,https://ke-image.ljcdn.com/ehr-personnel/20180823114644536YIMOUACM.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/prod-33d0dcf1-7f87-4b41-bd21-7d94efe12828.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/prod-f4afb1e8-ebcd-439d-b836-5d2fa40fe70f.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/prod-48a7f739-8452-434c-9c1e-af5e5aaadae2.jpg.780x439.jpg""]",16000,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室2厅1卫,70,南,,,360,720,高楼层,12,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,1,0,0,0,0,0,0,"[[""10号线"", ""双井"", 819], [""7号线,14号线东段"", ""九龙山"", 983]]","[{""成交日期"":""2019-05-03"",""居室"":""3室1厅1卫"",""面积"":""135㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-05-01"",""居室"":""1室0厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-29"",""居室"":""2室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]","【户型介绍】 此房是苹果社区北区的复式，单层面积69.57平。一楼、二楼均为开放式，在不改变主体结构的前提下，租户可以根据需要进行装修。此房的朝向是南向，采光好，并且楼层高，没有遮挡，视野开阔。
【交通出行】 此房所在的社区周边有地铁10号线双井站，地铁14号线九龙山…",https://bj.zu.ke.com/zufang/BJ2110865400736006144.html?h=BJ2110865400736006144&t=default&click_position=9,北京,朝阳,双井,苹果社区北区,https://bj.zu.ke.com/zufang/c1111099581268/,228.57,链家,0,0
108,215,整租,时代国际嘉园 1室0厅,2019-05-06,BJ2250627738551721984,https://ke-image.ljcdn.com/rent-user-avatar/1d5a0768-e354-49bc-b073-e35f87e38b1a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/b09390cd-92db-4723-8a6b-8cba756eecef.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/c418b74d-a222-4f2e-9e52-6fbe16af8563.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/f527dc3c-cea8-4acc-aed1-e431887a675d.780x439.jpg""]",4000,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""押一付一"", ""新上""]",1室0厅1卫,35,南,,,1年以上,1年以上,13,21,暂无数据,民电,2019-05-12,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,0,"[[""10号线"", ""双井"", 303], [""7号线,14号线东段"", ""九龙山"", 992]]","[{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6500元\/月""}]",欧式装修，电梯房，紧邻地铁站，交通便利，拎包入住，附近有大型购物广场，,https://bj.zu.ke.com/zufang/BJ2250627738551721984.html?h=BJ2250627738551721984&t=default&click_position=10,北京,朝阳,双井,时代国际嘉园,https://bj.zu.ke.com/zufang/c1111027379153/,114.29,1+1公寓 管家,0,0
109,217,整租,首城国际A区 1室1厅,2019-04-22,BJ2240255485955538944,https://ke-image.ljcdn.com/rent-user-avatar/72455a68-00cf-4609-8ad5-cc44bc2a4f0e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0c476216-cfeb-4c30-b2fe-dcc262f55ddd.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/9311ff29-ac22-4338-8302-81e9d7339531.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/e58b714f-4a4a-43f3-8cb3-5c6dc3dc9ee2.780x439.jpg""]",7000,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""押一付一"", ""随时看房""]",1室1厅1卫,55,南,,,90,360,15,22,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 582], [""7号线,14号线东段"", ""九龙山"", 690]]","[{""成交日期"":""2019-05-05"",""居室"":""1室0厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""6450元\/月""},{""成交日期"":""2019-05-03"",""居室"":""1室1厅1卫"",""面积"":""70㎡"",""租赁方式"":""整租"",""出租价格"":""9200元\/月""},{""成交日期"":""2019-04-30"",""居室"":""1室1厅1卫"",""面积"":""66㎡"",""租赁方式"":""整租"",""出租价格"":""8200元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
首城国际A区小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
周边租客都是都市青年，邻居素质高…",https://bj.zu.ke.com/zufang/BJ2240255485955538944.html?h=BJ2240255485955538944&t=default&click_position=5,北京,朝阳,双井,首城国际A区,https://bj.zu.ke.com/zufang/c1111027379107/,127.27,,0,0
110,219,整租,苹果社区南区 1室1厅,2019-04-09,BJ2231101187426623488,https://ke-image.ljcdn.com/rent-user-avatar/72455a68-00cf-4609-8ad5-cc44bc2a4f0e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/00505065-5b84-433d-8a5c-4d763eba473f.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3b32e72d-7107-49a5-b2db-13ccdd8cabfc.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/beb924d3-3084-4086-8139-178acfecea19.780x439.jpg""]",8000,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""押一付一"", ""随时看房""]",1室1厅1卫,60,南,,,90,360,12,21,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 817], [""7号线,14号线东段"", ""九龙山"", 980]]","[{""成交日期"":""2019-05-04"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""108㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]","1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
苹果社区南区小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋照片均是实景拍摄，随时都能看房，…",https://bj.zu.ke.com/zufang/BJ2231101187426623488.html?h=BJ2231101187426623488&t=default&click_position=3,北京,朝阳,双井,苹果社区南区,https://bj.zu.ke.com/zufang/c1111027378713/,133.33,,0,0
111,221,整租,富力城C区北向一居室 看花园,2019-04-17,BJ2163169096533803008,https://ke-image.ljcdn.com/ehr-personnel/20180824161952605K30GLGZH.jpg,,,,"[""https://ke-image.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg""]",10000,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,64,北,,,3年以上,3年以上,低楼层,25,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 428], [""7号线"", ""广渠门外"", 756]]","[{""成交日期"":""2019-05-02"",""居室"":""3室2厅3卫"",""面积"":""227㎡"",""租赁方式"":""整租"",""出租价格"":""25500元\/月""},{""成交日期"":""2019-04-25"",""居室"":""2室1厅2卫"",""面积"":""127㎡"",""租赁方式"":""整租"",""出租价格"":""15000元\/月""},{""成交日期"":""2019-04-18"",""居室"":""2室2厅2卫"",""面积"":""127㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2163169096533803008.html?h=BJ2163169096533803008&t=default&click_position=13,北京,朝阳,双井,富力城C区,https://bj.zu.ke.com/zufang/c1111027374274/,156.25,链家,0,0
112,223,整租,苹果社区北区 1室0厅,2019-01-25,BJ2177383938023505920,https://ke-image.ljcdn.com/rent-user-avatar/fd01257e-2f97-4441-9a6c-248d3a16e2b3,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1c428396-2542-4b5c-8cfd-d547b9b3ab48.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3c0e2748-6e89-4a59-b40a-00498076427e.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/86b8dc95-f517-4ca9-bf3a-26c71d1944db.780x439.jpg""]",7300,"[""公寓"", ""月租"", ""近地铁"", ""精装"", ""集中供暖"", ""押一付一""]",1室0厅1卫,59,北,,,30,360,8,21,租用车位,暂无数据,随时入住,需提前预约,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,0,"[[""10号线"", ""双井"", 819], [""7号线,14号线东段"", ""九龙山"", 983]]","[{""成交日期"":""2019-05-03"",""居室"":""3室1厅1卫"",""面积"":""135㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-05-01"",""居室"":""1室0厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-29"",""居室"":""2室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]","苹果社区北区是开放型社区，没有园区景观，楼前有组团绿植，楼下是北京二十二院街艺术区，小区整体艺术氛围浓厚。
交通：地铁10#线双井站，楼下黄木厂路北口公交站和苹果社区北公交站于附近多条公交主线相连，出行十分方便。
周边：三甲 综合体医院垂杨柳医院，乐成国际…",https://bj.zu.ke.com/zufang/BJ2177383938023505920.html?h=BJ2177383938023505920&t=default&click_position=8,北京,朝阳,双井,苹果社区北区,https://bj.zu.ke.com/zufang/c1111099581268/,123.73,城家精选公寓 管家,0,0
113,225,整租,时代国际嘉园 1室0厅,2019-03-20,BJ2216371375583797248,https://ke-image.ljcdn.com/rent-user-avatar/e42dc7da-54fa-4e7e-907c-f786731cc8ab,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/68a734a2-13d4-4fc4-9a45-1ad88e6b3be5.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/695013cd-37da-4fd5-9e84-12ddd3179f47.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/b2aa4b30-8006-4178-8491-d323953126b3.780x439.jpg""]",7000,"[""近地铁"", ""精装""]",1室0厅1卫,55,西,,,360,720,4,21,暂无数据,民电,随时入住,只能周末看房,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 303], [""7号线,14号线东段"", ""九龙山"", 992]]","[{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6500元\/月""}]","1、房屋特色：该房子配置齐家电全，拎包入住，阳光充足，温馨如家！
2、交通信息：小区临近10号线双井站，适合在国贸，双井，大望路上班的白领。
3、配套设施：周边有乐城、富力广场，都是核心区几大高档社区！
4、居住人群：周边租客都是都市青年，都市…",https://bj.zu.ke.com/zufang/BJ2216371375583797248.html?h=BJ2216371375583797248&t=default&click_position=16,北京,朝阳,双井,时代国际嘉园,https://bj.zu.ke.com/zufang/c1111027379153/,127.27,,0,0
114,227,整租,富邦国际大厦 1室1厅,2019-03-14,BJ2212269004469305344,https://ke-image.ljcdn.com/rent-user-avatar/468e0f60-502f-4c1d-bfd1-103969d706dc,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/02d8cd69-2826-46cb-9191-0ce03265f861.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/7d23857f-3459-426a-be06-2bd10ace3b03.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/d7eb61fe-c86f-4295-926e-e4ea44c41d3a.780x439.jpg""]",10000,"[""近地铁"", ""精装"", ""随时看房""]",1室1厅1卫,50,西南,,,1年,1年,8,12,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,无,1,1,1,1,1,1,1,1,1,0,"[[""10号线"", ""双井"", 887], [""1号线,10号线"", ""国贸"", 923]]",,"1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
小区环境优美，绿化好。治安安全有保障。小区周边配套成熟。
3、总结：
周边租客都是都市青年，邻居素质高，好相处…",https://bj.zu.ke.com/zufang/BJ2212269004469305344.html?h=BJ2212269004469305344&t=default&click_position=11,北京,朝阳,双井,富邦国际大厦,https://bj.zu.ke.com/zufang/c1111027374134/,200.0,,0,0
115,229,整租,苹果社区北区 1室0厅 8000元,2019-04-27,BJ2242782877866016768,https://ke-image.ljcdn.com/ehr-personnel/20180823114644536YIMOUACM.jpg,,,,"[""https://ke-image.ljcdn.com/hdic-frame/b453c490-8098-46a0-92c9-21678826da18.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/d641b8a5-7fbb-4027-be93-1e48f97692ad.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/bb17bb4c-47de-4813-9c3a-b4b463846bcd.jpg.780x439.jpg""]",8000,"[""精装"", ""集中供暖""]",1室0厅1卫,67,南,,,720,1080,中楼层,21,暂无数据,民电,随时入住,暂无数据,有,民水,有,0,1,1,1,0,0,0,0,0,0,"[[""10号线"", ""双井"", 819], [""7号线,14号线东段"", ""九龙山"", 983]]","[{""成交日期"":""2019-05-03"",""居室"":""3室1厅1卫"",""面积"":""135㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-05-01"",""居室"":""1室0厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-29"",""居室"":""2室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2242782877866016768.html?h=BJ2242782877866016768&t=default&click_position=10,北京,朝阳,双井,苹果社区北区,https://bj.zu.ke.com/zufang/c1111099581268/,119.4,链家,0,0
116,231,整租,合生国际 南北通透一居室 观国贸夜景,2019-05-04,BJ2249283962529136640,https://ke-image.ljcdn.com/ehr-personnel/20180822190221305YKWROKUX.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/9d22b7dc-d7b9-4779-adb8-8d91dde78ee0.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/e08fb374-9059-44fd-b308-90f83cfcd2bc.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/8ce4e073-8456-48f1-8de6-84a45705eb9b.jpg.780x439.jpg""]",9300,"[""近地铁"", ""精装"", ""集中供暖"", ""新上"", ""随时看房""]",1室1厅1卫,69,南 北,,,360,720,高楼层,18,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 588], [""1号线,10号线"", ""国贸"", 1009], [""7号线"", ""广渠门外"", 1157]]","[{""成交日期"":""2019-04-29"",""居室"":""1室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""},{""成交日期"":""2019-04-21"",""居室"":""1室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""},{""成交日期"":""2019-04-19"",""居室"":""2室2厅2卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""}]","【房源亮点】 此房是合生国际南北通透一居室，卧室朝南观小区花园，北向观国贸夜景，适合国贸上班的白领居住。
【周边配套】 此房所在小区地理位置好，有富力购物广场，UME电影院以及麦乐迪KTV等，有果蔬好，一公里生鲜等，中国银行，交通银行，工商银行等，小区门口就有24小时…",https://bj.zu.ke.com/zufang/BJ2249283962529136640.html?h=BJ2249283962529136640&t=default&click_position=4,北京,朝阳,双井,合生国际花园,https://bj.zu.ke.com/zufang/c1111027375267/,134.78,链家,0,0
117,233,整租,九龙花园 1室0厅,2019-04-19,BJ2238345031024902144,https://ke-image.ljcdn.com/rent-user-avatar/1d5a0768-e354-49bc-b073-e35f87e38b1a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/013ad0de-7f40-4ce7-9a90-db7c26d665ee.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3c8c0d40-6e3c-4a88-bac4-6beb755d55fb.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/e439650a-bbef-4894-94b2-b923d51dd836.780x439.jpg""]",3800,"[""在线签约"", ""公寓"", ""月租"", ""近地铁"", ""精装"", ""随时看房""]",1室0厅1卫,28, 东南,,,90,360,1,22,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""双井"", 515], [""7号线,14号线东段"", ""九龙山"", 593]]","[{""成交日期"":""2019-04-25"",""居室"":""2室1厅1卫"",""面积"":""93㎡"",""租赁方式"":""整租"",""出租价格"":""7900元\/月""},{""成交日期"":""2019-04-01"",""居室"":""3室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""11800元\/月""},{""成交日期"":""2019-03-13"",""居室"":""1室1厅1卫"",""面积"":""83㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""}]",房子干净，家具家电齐全，交通便利，随时看房拎包入住,https://bj.zu.ke.com/zufang/BJ2238345031024902144.html?h=BJ2238345031024902144&t=default&click_position=24,北京,朝阳,双井,九龙花园,https://bj.zu.ke.com/zufang/c1111027377236/,135.71,1+1公寓 管家,0,0
118,235,整租,首城国际A区 1室1厅,2019-02-11,BJ2189766589564321792,https://ke-image.ljcdn.com/rent-user-avatar/2a67b1d9-c977-4c28-92ba-d73912acb7bb,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0e572daa-4bc9-4e96-ac03-19c39663026d.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/1a24c331-216a-465d-b5d5-512d07044c6d.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/c41da57e-b767-4d39-8f77-f844971e9324.780x439.jpg""]",8300,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,65,东南,,,360,720,14,28,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 582], [""7号线,14号线东段"", ""九龙山"", 690]]","[{""成交日期"":""2019-05-05"",""居室"":""1室0厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""6450元\/月""},{""成交日期"":""2019-05-03"",""居室"":""1室1厅1卫"",""面积"":""70㎡"",""租赁方式"":""整租"",""出租价格"":""9200元\/月""},{""成交日期"":""2019-04-30"",""居室"":""1室1厅1卫"",""面积"":""66㎡"",""租赁方式"":""整租"",""出租价格"":""8200元\/月""}]",首城国际精装一居室，出租，房间干净整洁。小区环境好，附近交通便利,https://bj.zu.ke.com/zufang/BJ2189766589564321792.html?h=BJ2189766589564321792&t=default&click_position=19,北京,朝阳,双井,首城国际A区,https://bj.zu.ke.com/zufang/c1111027379107/,127.69,安家房产 管家,0,0
119,237,整租,双井北里 1室1厅,2019-03-13,BJ2211346712721891328,https://ke-image.ljcdn.com/rent-house-1/e1e5deeda3b08d9dcce309254faac815.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/03bb514d-ac33-46b6-9bfc-367ad0083f09.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/1359caf1-32e8-4d4f-a280-5311fef8f3a8.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/83746acf-fed1-4290-9c2b-740ff0bca6ec.780x439.jpg""]",2800,"[""在线签约"", ""近地铁"", ""押一付一"", ""随时看房""]",1室1厅1卫,45,东南,,,270,360,4,12,暂无数据,民电,随时入住,随时可看,有,民水,有,0,1,1,0,0,1,1,0,1,1,"[[""10号线"", ""双井"", 559], [""1号线,10号线"", ""国贸"", 1035]]","[{""成交日期"":""2019-03-28"",""居室"":""2室1厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""},{""成交日期"":""2018-12-26"",""居室"":""1室1厅1卫"",""面积"":""42㎡"",""租赁方式"":""整租"",""出租价格"":""5000元\/月""},{""成交日期"":""2018-06-24"",""居室"":""1室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""}]",房子简单装修，紧邻国贸双井地铁，看房随时,https://bj.zu.ke.com/zufang/BJ2211346712721891328.html?h=BJ2211346712721891328&t=default&click_position=22,北京,朝阳,双井,双井北里,https://bj.zu.ke.com/zufang/c1111027379315/,62.22,,0,0
